Timestamp;Project;Model;PromptType;Resolution;RunID;TestModule;Repeat;Status;ExecutionTime(sec);TotalTests;TotalTime(sec);MutationType;MutationDescription;ExpectedResult;Match
20250530_121103;nopCommerce;gemini;medium;source;5;test_addtocart;1;pass;13.98;1;14.0;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;1024;2;test_filter;1;pass;12.39;1;12.41;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;1024;1;test_register;1;pass;13.03;1;13.05;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;1024;4;test_filter;1;pass;11.79;1;11.82;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;1024;2;test_register;1;pass;12.36;1;12.38;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;1024;3;test_register;1;pass;12.31;1;12.34;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;1;test_filter;1;pass;12.42;1;12.45;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;1024;4;test_register;1;pass;13.26;1;13.27;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;1024;5;test_register;1;pass;13.23;1;13.26;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;1;test_register;1;pass;13.05;1;13.07;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;3;test_filter;1;pass;13.26;1;13.29;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;4;test_filter;1;pass;12.96;1;12.99;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;2;test_filter;1;pass;14.07;1;14.09;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;2;test_register;1;pass;14.08;1;14.1;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;3;test_register;1;pass;13.69;1;13.72;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;1;test_filter;1;pass;12.67;1;12.7;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;5;test_filter;1;pass;13.27;1;13.3;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;1;test_register;1;pass;13.18;1;13.21;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;5;test_register;1;pass;13.39;1;13.41;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;768;4;test_register;1;pass;14.67;1;14.69;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;2;test_filter;1;pass;12.51;1;12.53;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;2;test_register;1;pass;12.87;1;12.89;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;4;test_filter;1;pass;11.52;1;11.55;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;3;test_register;1;pass;12.63;1;12.66;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;3;test_filter;1;pass;13.23;1;13.25;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;4;test_register;1;pass;10.6;1;10.62;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_121103;nopCommerce;gemini;simple;source;5;test_register;1;pass;10.31;1;10.33;RENAME;Renamed buttons - add to cart, sign in, register, account and store button;pass;Matched
20250530_122003;nopCommerce;geminiHTML;detailed;NO;1;test_login;1;pass;9.1;1;9.24;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;detailed;NO;3;test_register;1;pass;9.38;1;9.52;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;detailed;NO;3;test_login;1;pass;10.02;1;10.15;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;detailed;NO;2;test_login;1;pass;10.06;1;10.2;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;detailed;NO;4;test_login;1;pass;13.39;1;13.39;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;detailed;NO;5;test_login;1;pass;12.66;1;12.66;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;detailed;NO;4;test_register;1;pass;14.54;1;14.54;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;detailed;NO;2;test_filter;1;error;28.41;1;28.55;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;1;test_login;1;pass;11.82;1;11.82;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;1;test_register;1;pass;11.99;1;11.99;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;1;test_addtocart;1;error;31.88;1;31.88;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;2;test_login;1;pass;10.75;1;10.76;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;1;test_filter;1;error;32.34;1;32.35;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;2;test_register;1;pass;12.99;1;13.0;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;2;test_addtocart;1;fail;32.05;1;32.05;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;2;test_filter;1;error;29.98;1;29.98;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;3;test_login;1;pass;10.63;1;10.63;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;3;test_register;1;pass;11.05;1;11.05;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;4;test_login;1;pass;10.72;1;10.72;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;3;test_addtocart;1;error;30.23;1;30.23;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;4;test_register;1;pass;11.04;1;11.05;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;4;test_addtocart;1;error;30.96;1;30.96;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;4;test_checkout;1;error;31.03;1;31.04;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;4;test_filter;1;error;30.99;1;30.99;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;medium;NO;5;test_login;1;pass;9.82;1;9.82;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;5;test_register;1;pass;10.08;1;10.08;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;simple;NO;1;test_register;1;pass;11.0;1;11.0;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;medium;NO;5;test_addtocart;1;error;30.59;1;30.59;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;simple;NO;2;test_register;1;pass;10.86;1;10.86;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;simple;NO;4;test_register;1;pass;11.79;1;11.79;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;simple;NO;5;test_register;1;pass;10.88;1;10.88;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;geminiHTML;simple;NO;2;test_filter;1;fail;30.06;1;30.06;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;simple;NO;3;test_filter;1;fail;30.36;1;30.36;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;geminiHTML;simple;NO;5;test_filter;1;fail;30.37;1;30.38;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;1;test_register;1;pass;10.55;1;10.55;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;1024;1;test_addtocart;1;error;30.35;1;30.35;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;1;test_filter;1;fail;30.05;1;30.05;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;2;test_login;1;pass;15.9;1;15.9;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;1024;2;test_register;1;pass;12.03;1;12.03;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;1024;1;test_login;1;fail;29.46;1;29.46;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;3;test_filter;1;fail;30.19;1;30.19;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;3;test_login;1;fail;30.38;1;30.38;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;4;test_addtocart;1;error;29.61;1;29.61;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;4;test_filter;1;fail;29.83;1;29.83;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;1024;5;test_login;1;fail;29.71;1;29.71;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;768;1;test_login;1;pass;10.44;1;10.44;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;768;2;test_login;1;pass;11.53;1;11.53;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;768;3;test_login;1;pass;11.25;1;11.25;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;768;4;test_login;1;pass;11.17;1;11.18;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;768;2;test_addtocart;1;error;29.98;1;29.98;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;768;2;test_filter;1;fail;29.83;1;29.83;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;768;3;test_filter;1;fail;30.36;1;30.36;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;768;5;test_login;1;pass;10.49;1;10.49;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;source;1;test_login;1;pass;10.55;1;10.55;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;source;1;test_register;1;pass;10.27;1;10.27;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;768;5;test_addtocart;1;error;30.86;1;30.86;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;source;2;test_login;1;pass;9.81;1;9.81;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;768;5;test_filter;1;error;30.09;1;30.1;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;source;3;test_login;1;pass;10.43;1;10.43;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;source;3;test_register;1;pass;10.55;1;10.55;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;source;1;test_filter;1;fail;30.29;1;30.29;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;detailed;source;4;test_login;1;pass;10.65;1;10.65;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;source;5;test_login;1;pass;10.36;1;10.36;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;1;test_login;1;pass;10.54;1;10.54;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;1;test_register;1;pass;11.12;1;11.12;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;detailed;source;4;test_filter;1;error;30.84;1;30.84;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;1;test_addtocart;1;fail;29.93;1;29.93;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;1;test_filter;1;fail;30.22;1;30.22;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;2;test_login;1;pass;9.96;1;9.96;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;2;test_register;1;pass;11.02;1;11.03;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;2;test_addtocart;1;fail;30.52;1;30.52;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;2;test_filter;1;fail;29.7;1;29.7;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;3;test_login;1;pass;10.31;1;10.31;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;3;test_register;1;pass;10.62;1;10.62;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;3;test_addtocart;1;fail;30.23;1;30.23;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;3;test_filter;1;error;30.3;1;30.31;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;4;test_login;1;pass;10.11;1;10.11;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;4;test_register;1;pass;10.82;1;10.82;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;4;test_addtocart;1;error;29.73;1;29.73;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;4;test_filter;1;error;29.73;1;29.73;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;5;test_login;1;pass;9.78;1;9.78;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;5;test_register;1;pass;10.94;1;10.94;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;1024;5;test_addtocart;1;fail;29.94;1;29.94;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;1024;5;test_filter;1;error;31.06;1;31.06;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;1;test_login;1;pass;10.69;1;10.69;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;1;test_register;1;pass;10.72;1;10.72;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;1;test_addtocart;1;error;29.76;1;29.76;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;2;test_login;1;pass;10.56;1;10.56;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;1;test_filter;1;error;29.86;1;29.86;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;2;test_register;1;pass;10.46;1;10.47;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;3;test_register;1;pass;10.75;1;10.75;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;2;test_addtocart;1;error;30.26;1;30.26;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;3;test_addtocart;1;error;30.02;1;30.02;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;3;test_login;1;fail;30.2;1;30.21;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;3;test_filter;1;fail;30.77;1;30.77;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;4;test_register;1;pass;10.59;1;10.59;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;4;test_addtocart;1;error;29.79;1;29.79;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;4;test_filter;1;error;30.44;1;30.44;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;5;test_register;1;pass;10.99;1;10.99;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;4;test_login;1;fail;29.52;1;29.52;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;768;5;test_addtocart;1;error;30.49;1;30.49;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;1;test_login;1;pass;10.59;1;10.59;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;5;test_filter;1;fail;30.04;1;30.04;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;1;test_register;1;pass;10.85;1;10.85;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;768;5;test_login;1;fail;29.68;1;29.68;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;2;test_login;1;pass;10.91;1;10.91;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;2;test_register;1;pass;10.92;1;10.92;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;1;test_addtocart;1;fail;30.66;1;30.67;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;3;test_login;1;pass;10.1;1;10.1;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;2;test_addtocart;1;error;30.21;1;30.21;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;3;test_register;1;pass;10.73;1;10.73;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;3;test_addtocart;1;error;30.9;1;30.9;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;4;test_login;1;pass;11.56;1;11.57;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;4;test_register;1;pass;11.51;1;11.52;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;3;test_checkout;1;error;30.4;1;30.4;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;5;test_login;1;pass;10.66;1;10.66;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;5;test_register;1;pass;10.81;1;10.81;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;4;test_addtocart;1;fail;30.54;1;30.54;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;1024;1;test_register;1;pass;10.72;1;10.72;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;medium;source;5;test_addtocart;1;fail;30.51;1;30.51;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;medium;source;5;test_filter;1;error;30.76;1;30.76;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;1024;2;test_register;1;pass;11.03;1;11.03;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;1024;3;test_register;1;pass;10.66;1;10.66;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;1024;1;test_filter;1;fail;29.4;1;29.4;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;1024;2;test_filter;1;fail;30.15;1;30.15;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;1024;4;test_register;1;pass;10.39;1;10.4;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;1024;5;test_register;1;pass;11.36;1;11.36;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;768;1;test_register;1;pass;11.04;1;11.04;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;1024;4;test_filter;1;fail;30.53;1;30.53;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;1024;5;test_filter;1;fail;29.77;1;29.77;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;768;2;test_register;1;pass;10.48;1;10.49;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;768;1;test_filter;1;fail;29.59;1;29.6;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;768;3;test_register;1;pass;10.91;1;10.91;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;768;2;test_filter;1;fail;30.51;1;30.51;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;768;4;test_register;1;pass;10.93;1;10.93;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;768;3;test_filter;1;fail;29.93;1;29.94;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;768;5;test_register;1;pass;11.35;1;11.35;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;768;4;test_filter;1;fail;30.04;1;30.04;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;source;1;test_register;1;pass;10.32;1;10.32;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;source;2;test_register;1;pass;10.37;1;10.37;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;768;5;test_filter;1;fail;29.88;1;29.89;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;source;1;test_filter;1;fail;30.29;1;30.29;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;source;3;test_register;1;pass;10.69;1;10.69;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;source;2;test_filter;1;fail;29.61;1;29.61;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;source;4;test_register;1;pass;10.89;1;10.89;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;source;5;test_register;1;pass;10.4;1;10.4;REMOVE1;Removed add to cart button and filter buttons;fail;Mismatch
20250530_122003;nopCommerce;gemini;simple;source;3;test_filter;1;fail;29.76;1;29.76;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_122003;nopCommerce;gemini;simple;source;4;test_filter;1;fail;30.16;1;30.16;REMOVE1;Removed add to cart button and filter buttons;fail;Matched
20250530_123223;nopCommerce;geminiHTML;detailed;NO;3;test_register;1;pass;9.67;1;9.88;REMOVE2;Removed checkout button and filter at all;fail;Mismatch
20250530_123222;nopCommerce;geminiHTML;detailed;NO;2;test_filter;1;error;29.15;1;29.38;REMOVE2;Removed checkout button and filter at all;fail;Matched
20250530_123222;nopCommerce;geminiHTML;detailed;NO;1;test_login;1;fail;29.39;1;29.62;REMOVE2;Removed checkout button and filter at all;fail;Matched
20250530_123223;nopCommerce;geminiHTML;detailed;NO;3;test_login;1;fail;29.55;1;29.77;REMOVE2;Removed checkout button and filter at all;fail;Matched
20250530_123222;nopCommerce;geminiHTML;detailed;NO;2;test_login;1;fail;29.63;1;29.86;REMOVE2;Removed checkout button and filter at all;fail;Matched
20250530_123223;nopCommerce;geminiHTML;detailed;NO;4;test_login;1;fail;30.72;1;30.72;REMOVE2;Removed checkout button and filter at all;fail;Matched
